x,y,title,artist,genre
-36.894547,-18.461342,Die With A Smile,"Lady Gaga, Bruno Mars",pop
-27.326532,6.745706,BIRDS OF A FEATHER,Billie Eilish,pop
-4.980105,-23.530191,That’s So True,Gracie Abrams,pop
37.503185,-3.969217,Taste,Sabrina Carpenter,pop
42.523003,40.90594,APT.,"ROSÉ, Bruno Mars",pop
5.5003185,8.133653,"Good Luck, Babe!",Chappell Roan,pop
-39.640236,27.053564,Diet Pepsi,Addison Rae,pop
-56.998577,-8.025475,WILDFLOWER,Billie Eilish,pop
-57.25423,1.9363261,Sailor Song,Gigi Perez,pop
3.436843,-4.719892,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",pop
-31.106356,-38.994312,Guess featuring billie eilish,"Charli xcx, Billie Eilish",pop
-23.684868,13.971569,Please Please Please,Sabrina Carpenter,pop
24.134369,-4.0046034,2 hands,Tate McRae,pop
-3.8693774,7.668799,A Bar Song (Tipsy),Shaboozey,pop
32.021374,2.290474,HOT TO GO!,Chappell Roan,pop
43.415092,-18.390116,Disease,Lady Gaga,pop
37.52001,-1.026668,Moonlit Floor (Kiss Me),LISA,pop
20.158337,-10.857921,Love Somebody,Morgan Wallen,pop
-50.459667,-2.107016,"I Love You, I'm Sorry",Gracie Abrams,pop
-34.17117,-39.239174,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",pop
46.440044,22.915068,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",pop
22.056772,-4.6086874,Espresso,Sabrina Carpenter,pop
10.679459,13.256004,Mantra,JENNIE,pop
-14.245524,39.50904,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",pop
-11.008967,23.924894,NEW DROP,Don Toliver,pop
33.091263,-7.5524592,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",pop
8.818388,8.41292,Too Sweet,Hozier,pop
-45.627975,10.695938,No One Noticed,The Marías,pop
-35.09875,15.990223,Tu Boda,"Oscar Maydon, Fuerza Regida",pop
-16.031792,-15.945239,Stargazing,Myles Smith,pop
41.026184,43.327393,WHATCHU KNO ABOUT ME (with Sexyy Red),"GloRilla, Sexyy Red",pop
-16.145023,-19.542873,we can't be friends (wait for your love),Ariana Grande,pop
-24.068438,-18.035282,Beautiful Things,Benson Boone,pop
31.0797,44.62037,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",pop
28.381012,12.588562,Touch,KATSEYE,pop
-17.440659,-28.106997,Lose Control,Teddy Swims,pop
-10.877667,15.125998,Belong Together,Mark Ambor,pop
-28.302837,27.986664,Si Antes Te Hubiera Conocido,KAROL G,pop
-18.324266,21.900623,End of Beginning,Djo,pop
-54.993584,-11.023988,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",pop
31.243277,35.432644,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",pop
-20.499184,3.5059376,Not Like Us,Kendrick Lamar,pop
0.2133699,-36.190056,Running Wild,Jin,pop
0.19200508,22.370605,+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",pop
-29.822554,27.843971,Embrace It,Ndotz,pop
23.347176,-36.992405,The Emptiness Machine,Linkin Park,pop
25.071306,-7.3013277,Who,Jimin,pop
-17.393534,-3.527018,Hotel California - 2013 Remaster,Eagles,rock
3.4650278,-33.231148,Thunderstruck,AC/DC,rock
-16.511606,1.0033395,Seven Nation Army,The White Stripes,rock
-30.403658,-10.373418,Creep,Radiohead,rock
9.074768,-27.124638,Come As You Are,Nirvana,rock
-7.6999993,-26.26019,Californication,Red Hot Chili Peppers,rock
12.692513,-28.239279,Sweet Child O' Mine,Guns N' Roses,rock
47.384167,-27.766487,"Paint It, Black",The Rolling Stones,rock
-20.252123,12.621614,Dreams - 2004 Remaster,Fleetwood Mac,rock
15.047767,-40.641136,Everlong,Foo Fighters,rock
55.365547,-6.0727696,I Love Rock 'N Roll,Joan Jett & the Blackhearts,rock
-31.413063,-7.4507723,Dust in the Wind,Kansas,rock
-35.8585,3.5335596,"Another Brick in the Wall, Pt. 2",Pink Floyd,rock
18.151638,-33.706806,Runaway,Bon Jovi,rock
14.665493,-16.966599,Basket Case,Green Day,rock
-32.268032,-2.2472994,Under the Bridge,Red Hot Chili Peppers,rock
37.123783,-7.943638,White Wedding - Pt. 1,Billy Idol,rock
45.700447,-8.606725,You Shook Me All Night Long,AC/DC,rock
12.719702,0.93622386,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,rock
41.213432,-13.166388,Starman - 2012 Remaster,David Bowie,rock
45.65433,24.932497,Whole Lotta Love - 1990 Remaster,Led Zeppelin,rock
-13.124883,-4.6034393,Riders on the Storm,The Doors,rock
32.718143,-32.155025,Even Flow,Pearl Jam,rock
12.042565,-29.19565,Born in the U.S.A.,Bruce Springsteen,rock
32.542793,-38.820633,Bitter Sweet Symphony - Remastered 2016,The Verve,rock
-20.085117,-22.249765,Don't Cry (Original),Guns N' Roses,rock
9.339973,-27.860266,All Along the Watchtower,Jimi Hendrix,rock
-55.87058,-10.99471,In The Air Tonight - 2015 Remastered,Phil Collins,rock
4.967883,5.572879,Psycho Killer - 2005 Remaster,Talking Heads,rock
38.6921,-10.688841,Are You Gonna Go My Way,Lenny Kravitz,rock
-36.647903,-37.816418,Master of Puppets (Remastered),Metallica,rock
-27.619814,13.328551,Everywhere - 2017 Remaster,Fleetwood Mac,rock
6.81407,0.13895844,Have You Ever Seen The Rain,Creedence Clearwater Revival,rock
-16.398249,-3.5869112,Just What I Needed,The Cars,rock
17.424252,-15.376102,Smells Like Teen Spirit,Nirvana,rock
2.1285782,43.93286,Killing In The Name,Rage Against The Machine,rock
-31.381443,-24.61888,Come Together - Remastered 2009,The Beatles,rock
46.59949,-8.368952,Carry on Wayward Son,Kansas,rock
13.71864,1.652314,Song 2 - 2012 Remaster,Blur,rock
-32.681297,-3.4881465,Where Is My Mind? - 2007 Remaster,Pixies,rock
43.80586,-1.3726462,Should I Stay or Should I Go - Remastered,The Clash,rock
-29.403406,-41.783493,Another One Bites The Dust - Remastered 2011,Queen,rock
3.0679936,-24.382835,Uprising,Muse,rock
-28.515276,17.468237,For What It's Worth,Buffalo Springfield,rock
16.641909,-30.883593,You Really Got Me - 2015 Remaster,Van Halen,rock
-4.935074,-33.487694,Black Hole Sun,Soundgarden,rock
-51.303623,7.075616,Black Magic Woman - Single Version,Santana,rock
51.352806,-9.865188,Fly Away,Lenny Kravitz,rock
30.300133,-8.980699,Message In A Bottle,The Police,rock
-38.402924,-37.907413,Heroes - 2017 Remaster,David Bowie,rock
37.011475,-12.1560955,Immigrant Song - Remaster,Led Zeppelin,rock
-53.476326,-12.316326,Mr. Blue Sky,Electric Light Orchestra,rock
22.636309,-41.33591,Back In Black,AC/DC,rock
-15.235466,-5.1264987,Barracuda,Heart,rock
-44.15971,0.623368,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,rock
11.036801,-48.29145,Heart-Shaped Box,Nirvana,rock
12.246539,2.4411616,Life in the Fast Lane - 2013 Remaster,Eagles,rock
-34.307957,1.3493949,Africa,TOTO,rock
30.792706,-35.056786,(Don't Fear) The Reaper,Blue Öyster Cult,rock
-37.64825,-41.903194,1979 - Remastered 2012,The Smashing Pumpkins,rock
-31.431202,-24.639662,Comfortably Numb,Pink Floyd,rock
-8.443147,-4.423326,Black Dog - Remaster,Led Zeppelin,rock
50.063065,-27.08841,No One Knows,Queens of the Stone Age,rock
16.806356,-17.737036,Long Train Runnin',The Doobie Brothers,rock
47.42764,1.4946005,Loser,Beck,rock
-53.488106,-1.1981858,American Pie,Don McLean,rock
31.869833,39.500484,Roxanne,The Police,rock
13.611015,-1.9920137,My Sharona,The Knack,rock
-61.34766,-4.591676,Walk On the Wild Side,Lou Reed,rock
-9.684599,-4.292885,The Boys Are Back In Town,Thin Lizzy,rock
3.1053176,-26.256786,Highway to Hell,AC/DC,rock
-48.79843,-3.3439229,Vienna,Billy Joel,rock
30.134977,-27.76028,Alive,Pearl Jam,rock
8.325842,-1.206452,The Best,Tina Turner,rock
11.940092,-4.035804,Give It Away,Red Hot Chili Peppers,rock
-28.277426,-5.973464,Good Riddance (Time of Your Life),Green Day,rock
-47.174034,-19.070744,The Boys Of Summer,Don Henley,rock
-9.722096,-4.4009957,Break on Through (To the Other Side),The Doors,rock
17.549633,-40.17488,Sabotage,Beastie Boys,rock
29.69399,-28.913033,Pour Some Sugar On Me - Remastered 2017,Def Leppard,rock
35.473774,-27.538244,Learn to Fly,Foo Fighters,rock
4.8257103,4.2976284,Hit Me With Your Best Shot,Pat Benatar,rock
-40.738285,-39.910896,Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,rock
17.566439,-41.312088,Interstate Love Song - 2019 Remaster,Stone Temple Pilots,rock
13.251798,-0.6317282,London Calling - Remastered,The Clash,rock
-43.8114,-15.461115,Wish You Were Here,Pink Floyd,rock
-32.272507,-0.4236366,Free Fallin',Tom Petty,rock
-48.614223,-12.5287,No Rain,Blind Melon,rock
9.965016,-32.01886,Panama - 2015 Remaster,Van Halen,rock
1.8546703,-42.74927,Would? (2022 Remaster),Alice In Chains,rock
18.049845,-37.396976,Born to Run,Bruce Springsteen,rock
-60.173565,-8.515927,Unforgettable,Nat King Cole,jazz
-52.850018,-31.187841,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato","Pyotr Ilyich Tchaikovsky, André Previn, London Symphony Orchestra",classical
-56.168472,-29.342003,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto","Ludwig van Beethoven, Paul Lewis",classical
-50.088917,-33.50066,Experience,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",classical
46.440044,22.915068,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",hip-hop
-21.553116,9.7420225,HIM ALL ALONG,Gunna,hip-hop
14.166438,38.719364,Leave Me Alone,BigXthaPlug,hip-hop
-18.529453,1.7149628,PLUTOSKI,Future,hip-hop
3.2858517,-5.3872585,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",hip-hop
40.951054,43.649837,WHATCHU KNO ABOUT ME (feat. Sexyy Red),"GloRilla, Sexyy Red",hip-hop
-14.349048,-21.45734,Insecurities,Lil Baby,hip-hop
15.4066305,41.245117,Gang Baby,NLE Choppa,hip-hop
-11.008967,23.924894,NEW DROP,Don Toliver,hip-hop
43.377842,17.571321,Help Me,Real Boston Richey,hip-hop
1.1268258,-3.4851694,No Face,Drake,hip-hop
-3.0717418,-12.695473,LIL DEMON,Future,hip-hop
-5.7794614,44.763855,2 Slippery (feat. BossMan Dlow),"Luh Tyler, BossMan Dlow",hip-hop
27.745062,50.3856,Sorry Not Sorry,"Lil Yachty, Veeze",hip-hop
27.186796,20.442354,ALL RED,Playboi Carti,hip-hop
24.01526,23.098112,I CAN’T LET GO,"Lil Tecca, Don Toliver",hip-hop
28.254774,41.59471,Chill Bae,Lil Uzi Vert,hip-hop
30.158417,20.001087,2AM,BigXthaPlug,hip-hop
22.32742,23.851334,It's Up (feat. Young Thug & 21 Savage),"Drake, Young Thug, 21 Savage",hip-hop
37.870213,39.759506,The Viper,BabyChiefDoit,hip-hop
-9.418324,27.87483,Brokey,Latto,hip-hop
-28.907278,-12.520084,25,Rod Wave,hip-hop
23.470108,27.344189,Or What,"NLE Choppa, 41, Kyle Richh",hip-hop
26.48952,28.533075,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",hip-hop
-20.499184,3.5059376,Not Like Us,Kendrick Lamar,hip-hop
48.56519,13.235343,Thought I Was Dead (feat. ScHoolboy Q & Santigold),"Tyler, The Creator, ScHoolboy Q, Santigold",hip-hop
0.041660666,-6.842362,FIELD TRIP,"¥$, Playboi Carti, Don Toliver, Kodak Black",hip-hop
-18.235176,4.4536753,TEFLON DON,Future,hip-hop
-11.912246,-16.366058,Circadian Rhythm,Drake,hip-hop
18.378464,33.880238,The Largest,BigXthaPlug,hip-hop
47.18411,-21.422312,Light Year (Practice),Lil Uzi Vert,hip-hop
13.128909,50.439262,Blow for Blow (feat. J. Cole),"Tee Grizzley, J. Cole",hip-hop
44.286335,18.87746,Rah Tah Tah,"Tyler, The Creator",hip-hop
47.67839,19.200611,Both Ways,Juice WRLD,hip-hop
12.874977,38.83781,NISSAN ALTIMA,Doechii,hip-hop
33.136723,18.183504,Tailor Swif,A$AP Rocky,hip-hop
-42.78399,-39.745136,GEEK TIMË,Yeat,hip-hop
4.3631425,44.518238,Many Men (Wish Death),50 Cent,hip-hop
-19.908764,3.883196,Not Like Us,Kendrick Lamar,hip-hop
17.15234,31.40726,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",hip-hop
26.095943,28.064373,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",hip-hop
-12.27357,36.970043,"Bent (with Kyle Richh, Jenn Carter & TaTa)","41, Kyle Richh, Jenn Carter, TaTa",hip-hop
37.80192,41.226566,Dior,Pop Smoke,hip-hop
0.34186736,-4.8826156,SAY MY GRACE (feat. Travis Scott),"Offset, Travis Scott",hip-hop
13.303051,32.11348,6locc 6a6y,Lil Loaded,hip-hop
13.645365,29.64974,All My Life (feat. J. Cole),"Lil Durk, J. Cole",hip-hop
6.9892673,30.628632,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",hip-hop
24.605576,41.12436,Took Her To The O,King Von,hip-hop
25.803698,48.524254,Loading,Central Cee,hip-hop
52.149403,-21.710835,née-nah,"21 Savage, Travis Scott, Metro Boomin",hip-hop
-20.476097,0.9183278,Love Sosa,Chief Keef,hip-hop
25.10695,41.616047,Drankin N Smokin,"Future, Lil Uzi Vert",hip-hop
37.03943,40.5291,Invincible,Pop Smoke,hip-hop
33.568104,39.97667,GATTI,"JACKBOYS, Pop Smoke, Travis Scott",hip-hop
-13.666306,-10.906737,The Woo (feat. 50 Cent & Roddy Ricch),"Pop Smoke, 50 Cent, Roddy Ricch",hip-hop
13.910954,50.33555,Neva Cared,Polo G,hip-hop
41.144115,41.22472,Mr. Glock,Key Glock,hip-hop
22.26849,37.74111,Runnin,"21 Savage, Metro Boomin",hip-hop
26.717493,43.31973,Armed & Dangerous,King Von,hip-hop
17.261528,41.82105,Coffin,Lil Yachty,hip-hop
-7.7645006,48.41979,Ready (feat. Gunna),"Lil Baby, Gunna",hip-hop
15.601176,39.886967,Russian Cream,Key Glock,hip-hop
22.969942,43.401375,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",hip-hop
30.924372,32.887684,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",hip-hop
25.651882,38.878494,"Crazy Story, Pt. 3",King Von,hip-hop
17.299751,46.88993,Pure Cocaine,Lil Baby,hip-hop
22.100859,35.163506,Ambition For Cash,Key Glock,hip-hop
21.624485,41.878567,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",hip-hop
21.678219,24.270533,Glock In My Lap,"21 Savage, Metro Boomin",hip-hop
20.892027,49.09288,3 Headed Goat (feat. Lil Baby & Polo G),"Lil Durk, Lil Baby, Polo G",hip-hop
-27.24334,24.638363,Run It Up (feat. Offset & Moneybagg Yo),"Lil Tjay, Offset, Moneybagg Yo",hip-hop
33.70709,34.633976,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),"DJ Khaled, Lil Baby, Lil Durk",hip-hop
-26.646765,3.1440718,Sticky,Drake,hip-hop
19.613195,47.540516,Mask Off,Future,hip-hop
10.855381,46.505493,On Me,Lil Baby,hip-hop
-14.236558,26.961422,N95,Kendrick Lamar,hip-hop
-2.80366,23.307186,Rich Nigga Shit (feat. Young Thug),"21 Savage, Metro Boomin, Young Thug",hip-hop
6.6442685,50.15335,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",hip-hop
19.613365,47.54076,Mask Off,Future,hip-hop
-2.22407,33.978043,Imagina esse Cenário,"Matuê, Veigh",hip-hop
15.928001,49.985847,Yes Indeed,"Lil Baby, Drake",hip-hop
27.357077,23.506796,Wake Up & Bake Up,"Duki, Wiz Khalifa, Arcángel",hip-hop
13.550515,28.46781,M4,"Teto, Matuê",hip-hop
-14.853608,29.835918,Diablita (feat. Anuel AA & Baby Rasta),"Trap Capos, Noriel, Anuel AA, Baby Rasta",hip-hop
-20.476097,0.9183278,Love Sosa,Chief Keef,hip-hop
34.096325,42.375614,Tessera sanitaria (feat. Nerissima Serpe & Papa V),"Night Skinny, Nerissima Serpe, Papa V",hip-hop
13.5601425,40.13287,Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert",hip-hop
-9.552243,-15.789651,That Go! (feat. T-Shyne),"Young Stoner Life, Young Thug, Meek Mill, T-Shyne",hip-hop
-35.631184,21.706907,Me Acostumbre (feat. Bad Bunny),"Arcángel, Bad Bunny",hip-hop
24.240746,38.42563,Like That,"Future, Metro Boomin, Kendrick Lamar",hip-hop
-1.1330293,-28.191282,Castlevania,Matuê,hip-hop
16.838964,42.219852,We Paid (feat. 42 Dugg),"Lil Baby, 42 Dugg",hip-hop
24.097065,12.173142,Brindis,"Duki, Headie One",hip-hop
12.327386,33.272236,Pa Ti,"Bad Bunny, Bryant Myers",hip-hop
0.55176586,16.37932,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,"Trap Capos, Noriel, Bad Bunny, Almighty",hip-hop
-6.582085,38.41175,Tu Me Enamoraste - Remix,"Lary Over, Anuel, Bryant Myers, Almighty, Brytiago",hip-hop
-14.994987,-13.393359,Nena Maldición (feat. Lenny Tavárez),"Paulo Londra, Lenny Tavárez",hip-hop
14.076942,40.789165,PUFFIN ON ZOOTIEZ,Future,hip-hop
-3.8084686,17.131,1993,Matuê,hip-hop
-20.537477,18.518528,Going Bad (feat. Drake),"Meek Mill, Drake",hip-hop
41.40482,17.299536,Un Día Más,"Duki, YSY A",hip-hop
-36.325485,19.479862,De las 2 (feat. Bad Bunny & Arcángel),"Trap Capos, Noriel, Bad Bunny, Arcángel",hip-hop
43.568695,-27.637276,Un Ratito Mas,"Bryant Myers, Bad Bunny",hip-hop
-2.897965,3.2709818,CANZONE D'ODIO (feat. Lil Baby),"Lazza, Lil Baby",hip-hop
-21.855408,-29.183424,Deus Perdoa,"Filipe Ret, Dallass, Hunter",hip-hop
-39.09909,-34.773335,Solo,Future,hip-hop
6.9892673,30.628632,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",hip-hop
-18.381212,0.54312736,Cómo Le Digo,"KHEA, Omar Varela, Asan",hip-hop
24.212866,50.9223,Maturidade,"KayBlack, Wall Hein, AMUSIK",hip-hop
17.654287,40.08392,Problemas de um Milionário,"WIU, Teto",hip-hop
14.7792635,43.561398,BOOKER T,Bad Bunny,hip-hop
23.562977,37.190987,SICKO MODE,Travis Scott,hip-hop
-22.673872,-13.479667,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",hip-hop
-7.2693315,38.776127,Me Ama Me Odia,"Revol, Ozuna, Cosculluela, Arcángel, Brytiago",hip-hop
40.47764,36.625103,Hm Hm hm,Youka,afrobeats
11.198661,-17.88364,Kese (Dance),Wizkid,afrobeats
12.490544,9.701955,Awuke,"Davido, YG Marley",afrobeats
-1.0408602,42.348026,Favourite Girl (with Rema),"Darkoo, Rema",afrobeats
-1.7091079,26.49424,Piece of My Heart (feat. Brent Faiyaz),"Wizkid, Brent Faiyaz",afrobeats
-2.823062,13.372861,PUSH 2 START,Tyla,afrobeats
31.10004,37.513893,Fi Kan We Kan,"Bnxn, Rema",afrobeats
-60.048103,17.953138,MMS,"Asake, Wizkid",afrobeats
-34.73786,15.939732,Tu Boda,"Oscar Maydon, Fuerza Regida",latin
2.6212668,14.179241,Después De La 1,"Cris Mj, FloyyMenor, LOUKI",latin
-14.500827,39.21086,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",latin
2.627821,19.652348,Imagínate,"Danny Ocean, Kapo",latin
31.553724,19.54861,Kamikaze (feat. Victor Mendivil),"Natanael Cano, Uriel Gaxiola, Ganggy, Victor Mendivil",latin
-13.736102,41.43409,NEL,Fuerza Regida,latin
-28.843517,27.4527,Si Antes Te Hubiera Conocido,KAROL G,latin
-33.035866,36.4451,DEPORTIVO,"Blessd, Anuel AA",latin
1.1434212,19.80769,SEXO ES LA MODA,"Maria Becerra, Yandel",latin
0.28660494,22.807484,+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",latin
27.241762,34.296833,Khé?,"Rauw Alejandro, Romeo Santos",latin
31.341728,46.29323,Ferxxoko,"Joyce Santana, Feid",latin
-7.8820295,12.585411,Nueva Era,"Duki, Myke Towers",latin
-27.013834,19.134336,PELIGROSA,FloyyMenor,latin
-14.259579,-17.468086,Morena Canela,Chino Pacas,latin
31.243343,35.4326,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",latin
41.781475,0.56302947,DURO,Quevedo,latin
-33.42061,10.924533,PIÉNSALO,Junior H,latin
-29.328949,14.809469,EN MI MUNDO,"Jasiel Nuñez, Peso Pluma",latin
53.998184,-2.3690684,Soltera,Shakira,latin
31.0797,44.62037,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",latin
-2.7479138,9.028202,SE ME OLVIDA,"Maisak, Feid",latin
39.1593,1.4587735,Hecha Pa' Mí,Grupo Frontera,latin
-18.199257,-9.597085,SE TE NOTA (feat. Peso Pluma),"Myke Towers, Peso Pluma",latin
-32.159233,31.26262,EL LOKERON,Tito Double P,latin
6.2126007,-5.7036757,Ese Vato No Te Queda,"Carin Leon, Gabito Ballesteros",latin
17.294691,-2.5579395,Cholo 7,"Fuerza Regida, Luis R Conriquez",latin
-56.976517,12.822582,KINTSUGI,HUMBE,latin
-3.04388,3.2902129,UWAIE,Kapo,latin
-36.295,10.9435215,IA,"Clarent, Mora",latin
-42.420235,-13.675309,Siento que merezco más,LATIN MAFIA,latin
32.01416,9.163898,AY MAMÁ,"Tito Double P, Grupo Frontera",latin
-57.36673,-11.8724375,En Otra Vida,"Yami Safdie, Lasso",latin
-27.777302,33.54992,No Son Doritos,"Clave Especial, Luis R Conriquez",latin
1.0898017,21.199656,Frente al Mar,Beéle,latin
32.02815,45.40865,Soltera - W Sound 01,"W Sound, Blessd, Ovy On The Drums",latin
-36.65467,29.25664,DOS DÍAS,"Tito Double P, Peso Pluma",latin
35.6463,0.38443816,NO PIERDO LA VIDA,"Calle 24, Chuyin",latin
24.163895,5.6405606,Como Pacman,"Alemán, Gera MX",latin
-35.675594,-17.229752,Rey Sin Reina,Julión Álvarez y su Norteño Banda,latin
5.1783566,-6.693124,JACKPOT,"Belinda, Kenia OS",latin
35.404118,2.4613464,noviogangsta <3,Emilia,latin
0.54136103,41.569332,Bandoleros,"Don Omar, Tego Calderón",latin
21.143694,47.01271,Rucón,Alemán,latin
-33.95659,18.213444,"Raataan Lambiyan (From ""Shershaah"")","Tanishk Bagchi, Jubin Nautiyal, Asees Kaur",indian
-24.475182,-9.678295,"Ranjha (From ""Shershaah"")","Jasleen Royal, B Praak, Romy, Anvita Dutt",indian
-51.03803,-4.3624783,Shayad,"Pritam, Arijit Singh",indian
-44.80975,-0.73656744,Agar Tum Saath Ho,"Alka Yagnik, Arijit Singh",indian
-50.274166,-3.0184417,Khairiyat,"Pritam, Arijit Singh",indian
1.2770145,-32.382576,505,Arctic Monkeys,rock
39.1326,-7.449991,Heads Will Roll,Yeah Yeah Yeahs,rock
-38.231644,-40.32006,Instant Crush (feat. Julian Casablancas),"Daft Punk, Julian Casablancas",rock
15.036186,-14.765633,Are You Gonna Be My Girl,Jet,rock
33.12702,-29.577635,Time to Pretend,MGMT,rock
-2.005006,9.625921,Feel It Still,Portugal. The Man,rock
-40.549545,-43.773506,misses,Dominic Fike,rock
8.554687,7.7492104,Too Sweet,Hozier,rock
53.656624,-3.9279559,Wasted Summers,juju<3,rock
-13.681696,-12.1941805,Feel It - From The Original Series “Invincible”,d4vd,rock
49.371464,-25.66635,The Adults Are Talking,The Strokes,rock
-22.089092,25.655931,3 Nights,Dominic Fike,rock
17.40052,-10.160977,This Charming Man - 2011 Remaster,The Smiths,rock
-43.245296,-41.51384,Oysters In My Pocket,Royel Otis,rock
18.41297,-10.0309,Fluorescent Adolescent,Arctic Monkeys,rock
15.903214,-11.760201,You Get What You Give,New Radicals,rock
-29.103756,24.153349,THE SHADE,Rex Orange County,rock
33.12639,-29.577532,Time to Pretend,MGMT,rock
-29.256123,14.380842,Vampire Empire,Big Thief,rock
-8.892447,3.353439,Her,The American Dawn,rock
1.5203173,-31.409985,Not Strong Enough,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",rock
35.5375,45.19476,Hell N Back,Bakar,rock
-48.393394,-34.700333,Ghostride,Crumb,rock
40.117577,-13.14629,Someday,The Strokes,rock
-33.494724,27.669275,Metamodernity,Vansire,rock
-9.432887,-17.751537,Breezeblocks,alt-J,rock
-37.26666,27.129885,ROCKMAN,Mk.gee,rock
-35.65651,5.5214977,The Gambler,Kenny Rogers,country
-36.91813,3.532017,Amarillo By Morning,George Strait,country
-55.344486,-12.745617,Mammas Don't Let Your Babies Grow up to Be Cowboys,"Waylon Jennings, Willie Nelson",country
-58.264847,12.252109,Open Arms (feat. Travis Scott),"SZA, Travis Scott",r&b
-46.42113,-13.521966,Pink + White,Frank Ocean,r&b
-58.175518,6.1328936,Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R.",r&b
-26.42553,16.231705,My Boo,"USHER, Alicia Keys",r&b
-25.090542,-3.5169406,Sure Thing,Miguel,r&b
-12.125084,-14.482134,Snooze,SZA,r&b
-51.475765,0.083817326,If I Ain't Got You,Alicia Keys,r&b
-51.770638,2.8477914,Poison,Brent Faiyaz,r&b
7.955083,15.368949,Family Affair,Mary J. Blige,r&b
-4.6638384,9.21311,With You,Chris Brown,r&b
4.8021884,29.110037,Broken Clocks,SZA,r&b
-60.69741,-0.8365423,Girl With The Tattoo Enter.lewd,Miguel,r&b
-9.578129,30.53846,Best Time,Brent Faiyaz,r&b
-54.92579,13.641721,Could've Been (feat. Bryson Tiller),"H.E.R., Bryson Tiller",r&b
-5.4586964,13.851608,Foolish,Ashanti,r&b
-13.844387,7.074748,Fallin',Alicia Keys,r&b
-59.690914,2.2735522,Nobody Gets Me,SZA,r&b
-57.910534,7.277132,Clouded,Brent Faiyaz,r&b
-1.2723019,47.703213,So Sick,Ne-Yo,r&b
-11.941344,17.059929,The Boy Is Mine,"Brandy, Monica",r&b
-0.8561024,46.76835,Yo (Excuse Me Miss),Chris Brown,r&b
-11.041556,0.19139963,Kill Bill,SZA,r&b
51.839832,-6.1657486,Forever Yours,Brent Faiyaz,r&b
-21.130882,-14.691759,No One,Alicia Keys,r&b
-8.533489,-25.449999,Hey Daddy (Daddy's Home),USHER,r&b
49.058475,-3.1314664,Sativa,"Jhené Aiko, Swae Lee",r&b
43.502953,16.399897,Always On Time,"Ja Rule, Ashanti",r&b
-44.719376,2.7010348,ALL MINE,Brent Faiyaz,r&b
-39.76745,13.217528,Heart Of A Woman,Summer Walker,r&b
-8.4351,14.228921,U Remind Me,USHER,r&b
-55.68914,13.857484,Stay Ready (What A Life),"Jhené Aiko, Kendrick Lamar",r&b
-13.513442,24.121637,Love Galore (feat. Travis Scott),"SZA, Travis Scott",r&b
-9.406652,44.569847,Been Away,Brent Faiyaz,r&b
37.85312,17.888662,No Love (with SZA),"Summer Walker, SZA",r&b
-27.405725,23.004765,Burn,USHER,r&b
